urn,summary,type,firstname,lastname,numViews,numLikes,numComments,numShares,engagementRate,numEmojies,numHashtags,numLinks,hashtags,labels,createdAt,link
"urn:li:activity:6970576095725129728","A cold email can change ...","Text","Ankur","Warikoo","494370","5809","178","69",0.012249934259764953,0,4,0,"emails,life,help,warikoo","","2022-08-31 08:32:08","https://www.linkedin.com/feed/update/urn:li:activity:6970576095725129728"
"urn:li:activity:6970311849145700353","Over years, I have share...","Text","Ankur","Warikoo","83018","320","23","0",0.004131634103447445,0,4,0,"lifelessons,newsletter,psychology,warikoo","","2022-08-30 15:10:19","https://www.linkedin.com/feed/update/urn:li:activity:6970311849145700353"
"urn:li:activity:6970213705053581313","Watching our son (11) an...","Text","Ankur","Warikoo","331724","3096","152","35",0.009896781661863478,0,4,0,"kids,life,growth,warikoo","","2022-08-30 08:47:25","https://www.linkedin.com/feed/update/urn:li:activity:6970213705053581313"
"urn:li:activity:6969949351695519744","This is one of my favori...","Text","Ankur","Warikoo","172233","1421","88","17",0.008860090691098686,0,4,0,"interview,jobs,skills,warikoo","","2022-08-29 15:03:58","https://www.linkedin.com/feed/update/urn:li:activity:6969949351695519744"
"urn:li:activity:6969857952534933504","20 things I wish we were...","Document","Ankur","Warikoo","868622","7125","180","327",0.00878633053272885,0,0,0,"","","2022-08-29 09:07:18","https://www.linkedin.com/feed/update/urn:li:activity:6969857952534933504"
"urn:li:activity:6969586975792074752","Biggest lesson I've lear...","Image","Ankur","Warikoo","242786","2919","72","31",0.012447175702058604,0,4,0,"lifelessons,failure,risk,warikoo","","2022-08-28 15:09:34","https://www.linkedin.com/feed/update/urn:li:activity:6969586975792074752"
"urn:li:activity:6969488817950986240","I am 42. 
Here is 1 life...","Text","Ankur","Warikoo","351135","4045","105","76",0.01203525709484956,0,4,0,"trust,work,relationships,warikoo","","2022-08-28 09:00:04","https://www.linkedin.com/feed/update/urn:li:activity:6969488817950986240"
"urn:li:activity:6969224575406485505","Most people don't realiz...","Text","Ankur","Warikoo","70077","422","12","1",0.0062074575110235885,0,4,0,"awareness,podcast,lifelessons,warikoo","","2022-08-27 15:07:29","https://www.linkedin.com/feed/update/urn:li:activity:6969224575406485505"
"urn:li:activity:6969126429766615040","You don't have to be a f...","Text","Ankur","Warikoo","209310","1792","59","36",0.00901533610434284,0,4,0,"failure,success,enthusiasm,warikoo","","2022-08-27 08:37:35","https://www.linkedin.com/feed/update/urn:li:activity:6969126429766615040"
"urn:li:activity:6968866085148241920","LinkedIn, what's your pr...","Poll","Ankur","Warikoo","900739","900","129","9",0.0011523870954849296,0,0,0,"","","2022-08-26 15:23:53","https://www.linkedin.com/feed/update/urn:li:activity:6968866085148241920"
"urn:li:activity:6968775429583187968","I truly love my team...","Text","Ankur","Warikoo","40100","321","23","0",0.0085785536159601,0,0,0,"","","2022-08-26 09:20:46","https://www.linkedin.com/feed/update/urn:li:activity:6968775429583187968"
"urn:li:activity:6968765467213639680","You're going to love thi...","Video (native)","Ankur","Warikoo","347119","3593","105","77",0.010875232989263049,0,4,0,"money,growth,success,warikoo","","2022-08-26 08:42:11","https://www.linkedin.com/feed/update/urn:li:activity:6968765467213639680"
"urn:li:activity:6968499799805313025","When I don't want to rea...","Text","Ankur","Warikoo","104675","827","32","1",0.008215906376880822,0,4,0,"books,simplicity,doepicshit,warikoo","","2022-08-25 15:12:27","https://www.linkedin.com/feed/update/urn:li:activity:6968499799805313025"
"urn:li:activity:6968407948637167616","One of the things I've l...","Document","Ankur","Warikoo","383681","3070","93","139",0.008606107677992915,0,4,0,"habits,life,success,warikoo","","2022-08-25 08:57:49","https://www.linkedin.com/feed/update/urn:li:activity:6968407948637167616"
"urn:li:activity:6968137413583859713","I'm a big believer in th...","Text","Ankur","Warikoo","156573","1239","64","14",0.008411411929259835,0,4,0,"thoughts,habits,happy,warikoo","","2022-08-24 15:04:03","https://www.linkedin.com/feed/update/urn:li:activity:6968137413583859713"
"urn:li:activity:6968039268480946176","I have been managing peo...","Text","Ankur","Warikoo","360568","3383","120","85",0.00995096625324488,0,7,0,"1,2,3,manager,team,leadership,warikoo","","2022-08-24 08:41:53","https://www.linkedin.com/feed/update/urn:li:activity:6968039268480946176"
"urn:li:activity:6967775005921153025","If I had to pick, I have...","Text","Ankur","Warikoo","108371","543","30","3",0.005315075066207749,0,4,0,"goals,newsletter,decisions,warikoo","","2022-08-23 15:22:37","https://www.linkedin.com/feed/update/urn:li:activity:6967775005921153025"
"urn:li:activity:6967676860763680768","Over the past 12 years o...","Text","Ankur","Warikoo","134300","962","55","11",0.0076545048399106475,0,4,0,"entrepreneurship,life,leadership,warikoo","","2022-08-23 08:46:38","https://www.linkedin.com/feed/update/urn:li:activity:6967676860763680768"
"urn:li:activity:6967412769692237824","The world is changing.

...","Text","Ankur","Warikoo","218622","2193","55","31",0.010424385468982993,0,4,0,"job,compounding,money,warikoo","","2022-08-22 15:13:15","https://www.linkedin.com/feed/update/urn:li:activity:6967412769692237824"
"urn:li:activity:6967396328406413312","Loved this chat with Nik...","Text","Ankur","Warikoo","20546","128","7","0",0.006570622018884455,0,0,0,"","","2022-08-22 13:56:08","https://www.linkedin.com/feed/update/urn:li:activity:6967396328406413312"
"urn:li:activity:6967323770470432768","Anger isn't just bad for...","Document","Ankur","Warikoo","394273","2422","110","110",0.006700940718740568,0,0,0,"","","2022-08-22 09:14:34","https://www.linkedin.com/feed/update/urn:li:activity:6967323770470432768"
"urn:li:activity:6967050405721571330","","Image","Ankur","Warikoo","204720","4099","50","13",0.020330207112153185,0,0,0,"","","2022-08-21 15:23:01","https://www.linkedin.com/feed/update/urn:li:activity:6967050405721571330"
"urn:li:activity:6966957327392366592","When are you starting, m...","Video (native)","Ankur","Warikoo","96940","625","38","4",0.006880544666804209,0,0,0,"","","2022-08-21 08:54:24","https://www.linkedin.com/feed/update/urn:li:activity:6966957327392366592"
"urn:li:activity:6966688009530273792","I never knew how becomin...","Text","Ankur","Warikoo","70130","338","13","1",0.005019249964351918,0,4,0,"kids,podcast,lifelessons,warikoo","","2022-08-20 15:03:55","https://www.linkedin.com/feed/update/urn:li:activity:6966688009530273792"
"urn:li:activity:6966589863026413568","Never complain
Never. Ev...","Text","Ankur","Warikoo","370017","4598","123","48",0.01288859701040763,0,4,0,"complain,choice,power,warikoo","","2022-08-20 08:39:25","https://www.linkedin.com/feed/update/urn:li:activity:6966589863026413568"
"urn:li:activity:6966556300256133120","The book is like “a well...","Text","Ankur","Warikoo","46025","286","10","0",0.006431287343834872,1,0,0,"","","2022-08-20 06:25:01","https://www.linkedin.com/feed/update/urn:li:activity:6966556300256133120"
"urn:li:activity:6966334246659481600","LinkedIn, if you had to ...","Poll","Ankur","Warikoo","810145","820","200","11",0.0012726116929685427,0,0,0,"","","2022-08-19 15:39:27","https://www.linkedin.com/feed/update/urn:li:activity:6966334246659481600"
"urn:li:activity:6966227477115351040","Not everyone in life get...","Text","Ankur","Warikoo","222552","1735","81","18",0.00824077069628671,0,4,0,"funding,luck,success,warikoo","","2022-08-19 08:59:16","https://www.linkedin.com/feed/update/urn:li:activity:6966227477115351040"
"urn:li:activity:6965968389425041409","Made my day :)...","Text","Ankur","Warikoo","24326","223","15","0",0.009783770451368906,0,0,0,"","","2022-08-18 15:42:59","https://www.linkedin.com/feed/update/urn:li:activity:6965968389425041409"
"urn:li:activity:6965968517254828032","One of my favorite lines...","Text","Ankur","Warikoo","133237","3761","51","0",0.028610671209949187,0,0,0,"","","2022-08-18 15:42:59","https://www.linkedin.com/feed/update/urn:li:activity:6965968517254828032"
"urn:li:activity:6965963245572542465","Ankita shared this pic o...","Image","Ankur","Warikoo","73628","759","35","2",0.010811104471125115,0,0,0,"","","2022-08-18 15:20:22","https://www.linkedin.com/feed/update/urn:li:activity:6965963245572542465"
"urn:li:activity:6965866977135353856","19 lies the world feeds ...","Document","Ankur","Warikoo","893011","6925","185","481",0.008500455201559667,0,0,0,"","","2022-08-18 09:03:44","https://www.linkedin.com/feed/update/urn:li:activity:6965866977135353856"
"urn:li:activity:6965600693000761346","Finally, do you have any...","Image","Ankur","Warikoo","155190","1039","35","26",0.007088085572524003,0,0,0,"","","2022-08-17 15:05:45","https://www.linkedin.com/feed/update/urn:li:activity:6965600693000761346"
"urn:li:activity:6965502539983122433","One of the biggest mista...","Text","Ankur","Warikoo","284555","3526","108","22",0.012848131292720211,0,4,0,"mistakes,leadership,team,warikoo","","2022-08-17 08:38:47","https://www.linkedin.com/feed/update/urn:li:activity:6965502539983122433"
"urn:li:activity:6965238298260717569","You are not the only one...","Text","Ankur","Warikoo","166608","1694","49","18",0.010569720541630655,0,0,0,"","","2022-08-16 15:32:34","https://www.linkedin.com/feed/update/urn:li:activity:6965238298260717569"
"urn:li:activity:6965140150490152960","Picking a career is hard...","Text","Ankur","Warikoo","327809","2894","105","38",0.009264541242003727,0,4,0,"passion,career,growth,warikoo","","2022-08-16 09:28:51","https://www.linkedin.com/feed/update/urn:li:activity:6965140150490152960"
"urn:li:activity:6964875963159449600","THIS is how you change t...","Image","Ankur","Warikoo","98546","1124","23","2",0.011659529559799485,0,0,0,"","","2022-08-15 15:09:51","https://www.linkedin.com/feed/update/urn:li:activity:6964875963159449600"
"urn:li:activity:6964777525747048448","Beginner's Guide to Stoc...","Document","Ankur","Warikoo","540098","3866","107","127",0.0075912149276612766,0,0,0,"","","2022-08-15 08:44:12","https://www.linkedin.com/feed/update/urn:li:activity:6964777525747048448"
"urn:li:activity:6964513613445234688","","Image","Ankur","Warikoo","270068","8017","79","74",0.03025164032762119,0,0,0,"","","2022-08-14 15:11:28","https://www.linkedin.com/feed/update/urn:li:activity:6964513613445234688"
"urn:li:activity:6964415460595372033","The truth of life is tha...","Text","Ankur","Warikoo","272565","3124","101","52",0.012022820244712271,0,4,0,"life,truth,awareness,warikoo","","2022-08-14 08:32:40","https://www.linkedin.com/feed/update/urn:li:activity:6964415460595372033"
"urn:li:activity:6964151218034077696","Most people would say ha...","Text","Ankur","Warikoo","78733","445","19","2",0.005918738013285407,0,4,0,"routine,podcast,timemanagement,warikoo","","2022-08-13 15:04:11","https://www.linkedin.com/feed/update/urn:li:activity:6964151218034077696"
"urn:li:activity:6964053073581215744","I have always encouraged...","Text","Ankur","Warikoo","243185","2521","84","15",0.010773690811522092,0,4,0,"waricrew,team,leadership,warikoo","","2022-08-13 08:49:59","https://www.linkedin.com/feed/update/urn:li:activity:6964053073581215744"
"urn:li:activity:6963788765098045440","What would you do if you...","Poll","Ankur","Warikoo","732543","680","550","9",0.0016913682882779577,0,0,0,"","","2022-08-12 15:09:00","https://www.linkedin.com/feed/update/urn:li:activity:6963788765098045440"
"urn:li:activity:6963690696994119680","3 signs that you are a b...","Video (native)","Ankur","Warikoo","491080","6771","195","271",0.014736906410360837,0,0,0,"","","2022-08-12 08:38:41","https://www.linkedin.com/feed/update/urn:li:activity:6963690696994119680"
"urn:li:activity:6963426551971405824","The other day I got an e...","Image","Ankur","Warikoo","221822","3019","69","3",0.013934596207770194,0,0,0,"","","2022-08-11 15:02:26","https://www.linkedin.com/feed/update/urn:li:activity:6963426551971405824"
"urn:li:activity:6963328394017030144","One of the fondest memor...","Text","Ankur","Warikoo","216126","1920","84","15",0.009341772854723634,0,4,0,"childhood,memories,family,warikoo","","2022-08-11 08:37:50","https://www.linkedin.com/feed/update/urn:li:activity:6963328394017030144"
"urn:li:activity:6963068606146359296","You are in the wrong spo...","Document","Ankur","Warikoo","572078","4501","132","186",0.00842367649166722,0,0,0,"","","2022-08-10 15:19:29","https://www.linkedin.com/feed/update/urn:li:activity:6963068606146359296"
"urn:li:activity:6962966005534855168","If you are struggling to...","Text","Ankur","Warikoo","327221","2820","99","36",0.009030594002218685,0,4,0,"confidence,people,practice,warikoo","","2022-08-10 08:34:33","https://www.linkedin.com/feed/update/urn:li:activity:6962966005534855168"
"urn:li:activity:6962778068394348544","Need your help, LinkedIn...","Text","Ankur","Warikoo","133318","492","47","5",0.004080469253964206,0,0,1,"","","2022-08-09 20:10:40","https://www.linkedin.com/feed/update/urn:li:activity:6962778068394348544"
"urn:li:activity:6962701714474840064","In last week’s newslette...","Text","Ankur","Warikoo","78229","240","6","1",0.0031573968732822866,0,0,0,"","","2022-08-09 15:15:42","https://www.linkedin.com/feed/update/urn:li:activity:6962701714474840064"
"urn:li:activity:6962603569011154945","Three unusual signs of a...","Text","Ankur","Warikoo","151174","1099","52","14",0.007706351621310543,0,4,0,"success,company,team,warikoo","","2022-08-09 08:52:58","https://www.linkedin.com/feed/update/urn:li:activity:6962603569011154945"
"urn:li:activity:6962339357902934016","Compounding works!

One ...","Image","Ankur","Warikoo","438901","3722","171","17",0.008908614926828602,0,4,0,"money,compounding,discipline,warikoo","","2022-08-08 15:16:56","https://www.linkedin.com/feed/update/urn:li:activity:6962339357902934016"
"urn:li:activity:6962268334159458304","One of my favorite episo...","Text","Ankur","Warikoo","26814","192","9","0",0.007496084135153278,0,0,0,"","","2022-08-08 10:35:29","https://www.linkedin.com/feed/update/urn:li:activity:6962268334159458304"
"urn:li:activity:6962241449237057536","14 ways to beat distract...","Document","Ankur","Warikoo","1261968","8511","228","536",0.007349631686381905,0,0,0,"","","2022-08-08 08:39:57","https://www.linkedin.com/feed/update/urn:li:activity:6962241449237057536"
"urn:li:activity:6961976968162496512","","Image","Ankur","Warikoo","292271","8470","96","101",0.029653985513444715,0,0,0,"","","2022-08-07 15:27:22","https://www.linkedin.com/feed/update/urn:li:activity:6961976968162496512"
"urn:li:activity:6961878792793407488","“Sacrifice today for tom...","Text","Ankur","Warikoo","321142","3976","83","68",0.012851012947543454,0,4,0,"job,college,happiness,warikoo","","2022-08-07 08:47:21","https://www.linkedin.com/feed/update/urn:li:activity:6961878792793407488"
"urn:li:activity:6961636697977569280","Life is a race and only ...","Video (native)","Ankur","Warikoo","123042","829","27","4",0.0069894832658766925,0,1,0,"CrashCourseonPrime","","2022-08-06 16:42:40","https://www.linkedin.com/feed/update/urn:li:activity:6961636697977569280"
"urn:li:activity:6961614550823514112","I spend 13% of my time w...","Text","Ankur","Warikoo","132012","583","32","1",0.004666242462806411,0,0,0,"","","2022-08-06 15:16:24","https://www.linkedin.com/feed/update/urn:li:activity:6961614550823514112"
"urn:li:activity:6961516415333883904","","Image","Ankur","Warikoo","1055028","21693","226","408",0.021162471517343615,0,0,0,"","","2022-08-06 08:40:26","https://www.linkedin.com/feed/update/urn:li:activity:6961516415333883904"
"urn:li:activity:6961251723461947392","Of the two, which one sc...","Poll","Ankur","Warikoo","594966","344","188","3",0.0008992110473539665,0,0,0,"","","2022-08-05 15:34:44","https://www.linkedin.com/feed/update/urn:li:activity:6961251723461947392"
"urn:li:activity:6961155935926927360","If you want to be rich, ...","Video (native)","Ankur","Warikoo","321547","3070","86","82",0.010070067517345831,0,0,0,"","","2022-08-05 09:05:20","https://www.linkedin.com/feed/update/urn:li:activity:6961155935926927360"
"urn:li:activity:6961157082876137472","1. Fully remote role (op...","Text","Ankur","Warikoo","160232","869","118","0",0.006159818263517899,0,3,0,"internship,jobs,warikoo","","2022-08-05 09:05:20","https://www.linkedin.com/feed/update/urn:li:activity:6961157082876137472"
"urn:li:activity:6960972793773457408","I am hiring for a Conten...","Text","Ankur","Warikoo","68299","287","35","10",0.0048609789308774656,0,0,1,"","","2022-08-04 20:35:25","https://www.linkedin.com/feed/update/urn:li:activity:6960972793773457408"
"urn:li:activity:6960889842943574016","I love how the color of ...","Image","Ankur","Warikoo","97173","1518","32","1",0.015961223796733662,0,4,0,"doepicshit,book,readers,warikoo","","2022-08-04 15:06:28","https://www.linkedin.com/feed/update/urn:li:activity:6960889842943574016"
"urn:li:activity:6960793076428656640","Mistakes I made as a fou...","Document","Ankur","Warikoo","371366","2279","101","121",0.0067345960588745335,0,0,0,"","","2022-08-04 08:38:31","https://www.linkedin.com/feed/update/urn:li:activity:6960793076428656640"
"urn:li:activity:6960527417467650048","3 ways we have fun in ou...","Text","Ankur","Warikoo","119773","872","44","8",0.0077145934392559255,0,2,0,"Ad,FunnyReaction","","2022-08-03 15:01:26","https://www.linkedin.com/feed/update/urn:li:activity:6960527417467650048"
"urn:li:activity:6960429772422148096","It’s ok to have a window...","Text","Ankur","Warikoo","332372","3709","225","18",0.011890291600977218,0,0,0,"","","2022-08-03 08:45:10","https://www.linkedin.com/feed/update/urn:li:activity:6960429772422148096"
"urn:li:activity:6960165029673414656","Most people in their 20s...","Text","Ankur","Warikoo","296939","2206","81","55",0.007887141803535407,0,4,0,"life,young,time,warikoo","","2022-08-02 15:01:41","https://www.linkedin.com/feed/update/urn:li:activity:6960165029673414656"
"urn:li:activity:6960074645366554624","A little bit of humour m...","Video (native)","Ankur","Warikoo","68241","4517","150","144",0.07050013921249688,0,2,0,"Ad,FunnyReaction","","2022-08-02 09:06:24","https://www.linkedin.com/feed/update/urn:li:activity:6960074645366554624"
"urn:li:activity:6959802527785603073","How to write a cold emai...","Image","Ankur","Warikoo","230968","1318","81","13",0.006113400990613418,0,4,0,"email,writing,jobs,warikoo","","2022-08-01 15:15:14","https://www.linkedin.com/feed/update/urn:li:activity:6959802527785603073"
"urn:li:activity:6959706470468759552","Letters I would write to...","Document","Ankur","Warikoo","441078","3299","107","72",0.00788522664925478,0,0,0,"","","2022-08-01 08:42:24","https://www.linkedin.com/feed/update/urn:li:activity:6959706470468759552"
"urn:li:activity:6959449877617475584","Being calm is a skill!...","Text","Ankur","Warikoo","137917","2325","35","0",0.017111741119658925,0,0,0,"","","2022-07-31 15:54:41","https://www.linkedin.com/feed/update/urn:li:activity:6959449877617475584"
"urn:li:activity:6959440172455211008","We all love more money.
...","Text","Ankur","Warikoo","214222","1265","157","12",0.006693990346463015,0,0,0,"","","2022-07-31 15:19:26","https://www.linkedin.com/feed/update/urn:li:activity:6959440172455211008"
"urn:li:activity:6959342057647714304","A sneak peek into my scr...","Image","Ankur","Warikoo","163712","611","81","1",0.0042330433932759965,0,0,0,"","","2022-07-31 08:32:11","https://www.linkedin.com/feed/update/urn:li:activity:6959342057647714304"
"urn:li:activity:6959077784799309824","Saying yes is a bad thin...","Text","Ankur","Warikoo","91758","354","25","5",0.0041849212057804225,0,0,0,"","","2022-07-30 15:13:17","https://www.linkedin.com/feed/update/urn:li:activity:6959077784799309824"
"urn:li:activity:6959044996742197248","My happy place ❤️❤...","Text","Ankur","Warikoo","156370","3976","28","0",0.025605934642194794,2,0,0,"","","2022-07-30 13:22:05","https://www.linkedin.com/feed/update/urn:li:activity:6959044996742197248"
"urn:li:activity:6958985882800402432","ISB is ❤️❤️❤...","Text","Ankur","Warikoo","167108","3009","16","0",0.0181020657299471,3,0,0,"","","2022-07-30 08:59:11","https://www.linkedin.com/feed/update/urn:li:activity:6958985882800402432"
"urn:li:activity:6958979640975585280","“I’ve wasted 11 years of...","Text","Ankur","Warikoo","302563","2349","82","22",0.008107402425280024,0,4,0,"past,future,regrets,warikoo","","2022-07-30 08:34:47","https://www.linkedin.com/feed/update/urn:li:activity:6958979640975585280"
"urn:li:activity:6958717246567272449","Which one would you pick...","Poll","Ankur","Warikoo","974712","788","342","10",0.0011695762440597837,0,0,0,"","","2022-07-29 15:45:17","https://www.linkedin.com/feed/update/urn:li:activity:6958717246567272449"
"urn:li:activity:6958619058829185024","A fun Friday story of th...","Video (native)","Ankur","Warikoo","43681","2502","134","19",0.060781575513381106,0,0,0,"","","2022-07-29 08:46:33","https://www.linkedin.com/feed/update/urn:li:activity:6958619058829185024"
"urn:li:activity:6958353106917036032","I never cared about what...","Image","Ankur","Warikoo","226466","1552","57","2",0.007113650614220236,0,4,0,"doepicshit,book,readers,warikoo","","2022-07-28 15:05:12","https://www.linkedin.com/feed/update/urn:li:activity:6958353106917036032"
"urn:li:activity:6958256456504631296","I understand how it feel...","Document","Ankur","Warikoo","536839","4251","137","113",0.008384264183488905,0,0,0,"","","2022-07-28 08:44:08","https://www.linkedin.com/feed/update/urn:li:activity:6958256456504631296"
"urn:li:activity:6957990703419265024","","Image","Ankur","Warikoo","1845973","46880","338","851",0.02603992582773421,0,0,0,"","","2022-07-27 15:06:49","https://www.linkedin.com/feed/update/urn:li:activity:6957990703419265024"
"urn:li:activity:6957892543728484353","The big 4-letter f-word ...","Text","Ankur","Warikoo","510639","3503","154","101",0.007359406547482664,0,4,0,"fomo,joy,peace,warikoo","","2022-07-27 08:32:10","https://www.linkedin.com/feed/update/urn:li:activity:6957892543728484353"
"urn:li:activity:6957628195743391746","In this week’s newslette...","Text","Ankur","Warikoo","58321","135","8","0",0.002451946983076422,0,0,1,"","","2022-07-26 15:09:28","https://www.linkedin.com/feed/update/urn:li:activity:6957628195743391746"
"urn:li:activity:6957530051525390336","One of the biggest mista...","Text","Ankur","Warikoo","416315","3667","112","59",0.009218980819811921,0,4,0,"leadership,mistake,promotion,warikoo","","2022-07-26 08:46:14","https://www.linkedin.com/feed/update/urn:li:activity:6957530051525390336"
"urn:li:activity:6957279073681195008","Loved this chat with Kun...","Text","Ankur","Warikoo","24781","164","13","0",0.007142568903595496,0,0,0,"","","2022-07-25 15:59:09","https://www.linkedin.com/feed/update/urn:li:activity:6957279073681195008"
"urn:li:activity:6957265808246910976","If you can pay 199/mth t...","Text","Ankur","Warikoo","111975","266","129","1",0.003536503683858004,0,0,0,"","","2022-07-25 15:32:58","https://www.linkedin.com/feed/update/urn:li:activity:6957265808246910976"
"urn:li:activity:6957168507264331776","21 ways to win at your j...","Document","Ankur","Warikoo","1606004","13619","287","965",0.009259628245010598,0,0,0,"","","2022-07-25 08:50:45","https://www.linkedin.com/feed/update/urn:li:activity:6957168507264331776"
"urn:li:activity:6956903420754554880","It’s always you and you ...","Text","Ankur","Warikoo","246510","2090","69","28",0.008871851040525739,0,4,0,"entrepreneurship,fitness,awareness,warikoo","","2022-07-24 15:32:25","https://www.linkedin.com/feed/update/urn:li:activity:6956903420754554880"
"urn:li:activity:6956805288838467584","How parents deal with th...","Image","Ankur","Warikoo","201019","2153","64","15",0.011103428034165924,0,0,0,"","","2022-07-24 08:38:27","https://www.linkedin.com/feed/update/urn:li:activity:6956805288838467584"
"urn:li:activity:6956541054980370432","Senthil shared this pict...","Image","Ankur","Warikoo","105278","777","54","2",0.007912384353806113,0,4,0,"doepicshit,book,readers,warikoo","","2022-07-23 15:23:09","https://www.linkedin.com/feed/update/urn:li:activity:6956541054980370432"
"urn:li:activity:6956486721551101952","Genuity often transcends...","Text","Ankur","Warikoo","24561","368","12","0",0.015471682749073734,0,0,0,"","","2022-07-23 11:34:33","https://www.linkedin.com/feed/update/urn:li:activity:6956486721551101952"
"urn:li:activity:6956442903502024704","Some companies are so po...","Text","Ankur","Warikoo","222009","2103","73","15",0.009868969276020342,0,4,0,"wellbeing,teams,company,warikoo","","2022-07-23 08:34:30","https://www.linkedin.com/feed/update/urn:li:activity:6956442903502024704"
"urn:li:activity:6956180220236222464","What is a more polite th...","Poll","Ankur","Warikoo","742899","479","182","4",0.0008951418698907927,0,0,0,"","","2022-07-22 15:13:00","https://www.linkedin.com/feed/update/urn:li:activity:6956180220236222464"
"urn:li:activity:6956087535907270656","A fun Friday riddle for ...","Video (native)","Ankur","Warikoo","137498","463","142","7",0.004450973832346652,0,0,0,"","","2022-07-22 09:00:08","https://www.linkedin.com/feed/update/urn:li:activity:6956087535907270656"
"urn:li:activity:6955816272513155072","If you think you NEED a ...","Text","Ankur","Warikoo","152554","646","37","4",0.0045033234133487155,0,0,0,"","","2022-07-21 15:09:18","https://www.linkedin.com/feed/update/urn:li:activity:6955816272513155072"
"urn:li:activity:6955718049798762496","22 small habits, for the...","Document","Ankur","Warikoo","1300297","11754","279","814",0.009880050480774777,0,0,0,"","","2022-07-21 08:53:42","https://www.linkedin.com/feed/update/urn:li:activity:6955718049798762496"
"urn:li:activity:6955453901152088064","","Image","Ankur","Warikoo","87530","1843","59","16",0.021912487147263796,0,0,0,"","","2022-07-20 15:16:55","https://www.linkedin.com/feed/update/urn:li:activity:6955453901152088064"
"urn:li:activity:6955355739552919552","The best candidates I ha...","Text","Ankur","Warikoo","799098","8663","149","54",0.011095009623350327,0,4,0,"interview,hiring,jobs,warikoo","","2022-07-20 08:30:59","https://www.linkedin.com/feed/update/urn:li:activity:6955355739552919552"
"urn:li:activity:6955163464814223360","Love the review and the ...","Text","Ankur","Warikoo","55272","871","10","0",0.01593935446519033,0,0,0,"","","2022-07-19 19:59:25","https://www.linkedin.com/feed/update/urn:li:activity:6955163464814223360"
"urn:li:activity:6955126719766773760","Super excited to be ther...","Text","Ankur","Warikoo","22278","125","7","0",0.005925127928898465,0,1,0,"THub","","2022-07-19 17:37:18","https://www.linkedin.com/feed/update/urn:li:activity:6955126719766773760"
"urn:li:activity:6955091773152997376","Given my demeanour of dr...","Image","Ankur","Warikoo","356579","4078","66","3",0.01162996138303153,0,2,0,"ad,FunnyReaction","","2022-07-19 15:17:48","https://www.linkedin.com/feed/update/urn:li:activity:6955091773152997376"
"urn:li:activity:6954993351733493760","A lot of us suffer from ...","Text","Ankur","Warikoo","210151","1735","73","18",0.008688990297452783,0,4,0,"time,goals,productivity,warikoo","","2022-07-19 08:45:02","https://www.linkedin.com/feed/update/urn:li:activity:6954993351733493760"
"urn:li:activity:6954729019443408896","We always feel we don’t ...","Text","Ankur","Warikoo","236792","2632","88","36",0.011638906719821616,0,4,0,"success,awareness,action,warikoo","","2022-07-18 15:17:25","https://www.linkedin.com/feed/update/urn:li:activity:6954729019443408896"
"urn:li:activity:6954638837075582976","The best decisions of my...","Document","Ankur","Warikoo","390372","4389","101","39",0.011601754224175915,0,0,0,"","","2022-07-18 09:11:14","https://www.linkedin.com/feed/update/urn:li:activity:6954638837075582976"
"urn:li:activity:6954366603425628160","It is interesting how “f...","Text","Ankur","Warikoo","154025","1380","50","18",0.00940107125466645,0,4,0,"time,life,awareness,warikoo","","2022-07-17 15:04:58","https://www.linkedin.com/feed/update/urn:li:activity:6954366603425628160"
"urn:li:activity:6954268467562704896","Me...","Image","Ankur","Warikoo","274347","5265","94","23",0.01961749171669455,0,0,0,"","","2022-07-17 08:43:08","https://www.linkedin.com/feed/update/urn:li:activity:6954268467562704896"
"urn:li:activity:6954004215086112768","Why do we help?
Why do w...","Text","Ankur","Warikoo","94588","385","14","6",0.004281727068972808,0,4,0,"help,podcast,humans,warikoo","","2022-07-16 15:09:37","https://www.linkedin.com/feed/update/urn:li:activity:6954004215086112768"
"urn:li:activity:6953906069270089728","Failure is an answer.
Re...","Text","Ankur","Warikoo","170631","1549","57","16",0.009505892833072536,0,4,0,"failure,success,regret,warikoo","","2022-07-16 08:33:31","https://www.linkedin.com/feed/update/urn:li:activity:6953906069270089728"
"urn:li:activity:6953643560063647744","In case you feel you are...","Poll","Ankur","Warikoo","536433","430","85","7",0.0009730944964235981,0,0,0,"","","2022-07-15 15:19:10","https://www.linkedin.com/feed/update/urn:li:activity:6953643560063647744"
"urn:li:activity:6953603404753465344","We all have one life. 
S...","Text","Ankur","Warikoo","79056","715","20","0",0.009297207043108682,0,0,0,"","","2022-07-15 12:34:50","https://www.linkedin.com/feed/update/urn:li:activity:6953603404753465344"
"urn:li:activity:6953547539245613056","3 signs you have a long ...","Video (native)","Ankur","Warikoo","550780","6261","218","235",0.012189985112022949,0,0,0,"","","2022-07-15 08:53:25","https://www.linkedin.com/feed/update/urn:li:activity:6953547539245613056"
"urn:li:activity:6953279453435211777","I apologize, I previousl...","Image","Ankur","Warikoo","312870","3557","93","2",0.01167257966567584,0,4,0,"doepicshit,book,readers,warikoo","","2022-07-14 15:15:51","https://www.linkedin.com/feed/update/urn:li:activity:6953279453435211777"
